"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","symbol"
"ENSG00000091039",203.79459561069,-0.192976888495988,0.313421731292557,0.421439170864777,0.739053780753642,"ENSG00000091039","OSBPL8"
"ENSG00000177889",145.70976102056,0.283281981419974,0.350998397507344,0.267078216559073,0.60179617869968,"ENSG00000177889","UBE2N"
"ENSG00000135426",36.8432678795788,1.50451075381286,0.900355982970084,0.00450512349263355,0.050887477897075,"ENSG00000135426","TESPA1"
"ENSG00000158104",15.4738775925069,-0.128672418363337,0.40879091865886,0.572653348094846,0.829620438470025,"ENSG00000158104","HPD"
"ENSG00000258337",19.2407125684542,-0.0351583866030577,0.387963829670156,0.875436778372751,0.961695514115541,"ENSG00000258337",NA
"ENSG00000139133",30.6655216779569,0.216139759118772,0.412589715116775,0.38205985399678,0.707771885679195,"ENSG00000139133","ALG10"
"ENSG00000049130",97.2433320937114,0.194195300951639,0.43922221247258,0.400230684677794,0.722697315548696,"ENSG00000049130","KITLG"
"ENSG00000139218",377.414498748974,-0.122293580885663,0.282082646664174,0.590649829144632,0.839146892085675,"ENSG00000139218","SCAF11"
"ENSG00000136040",270.031604890484,0.327001260079404,0.31314935707946,0.183184577536054,0.504158214182476,"ENSG00000136040","PLXNC1"
"ENSG00000120832",64.8436378581856,-0.887763141526637,0.448625673877801,0.00739792584475792,0.0712191847836972,"ENSG00000120832","MTERF2"
"ENSG00000111142",85.5174753278986,-0.325309100224164,0.400155245866381,0.218248778650903,0.549234981461447,"ENSG00000111142","METAP2"
"ENSG00000061987",411.695946130463,-0.334412271660256,0.279976155993049,0.146297005253777,0.450294439105891,"ENSG00000061987","MON2"
"ENSG00000257181",49.5628121876532,-0.0765564821003102,0.349936922449185,0.748428125228211,0.916428721061612,"ENSG00000257181",NA
"ENSG00000013503",53.179107988643,-0.0554303982540121,0.363068980747539,0.813436213677637,0.941158284496196,"ENSG00000013503","POLR3B"
"ENSG00000183283",448.279542813298,0.139092010797795,0.269744709498313,0.535673244216888,0.811790290713312,"ENSG00000183283","DAZAP2"
"ENSG00000175183",79.4500869793285,0.223325995982576,0.47248870582313,0.310502810168012,0.644201019452358,"ENSG00000175183","CSRP2"
"ENSG00000123360",49.8191398730368,0.168858035681692,0.356463718790915,0.495113028666751,0.787325889883955,"ENSG00000123360","PDE1B"
