"","baseMean","log2FoldChange","lfcSE","pvalue","padj","gene","symbol"
"ENSG00000288642",917.421964853525,-1.23473817308777,0.402817345782817,0.000227424154346937,0.00563240106455615,"ENSG00000288642",NA
"ENSG00000107554",197.564356529059,-1.29333527428438,0.425049804607586,0.000227607011720116,0.00563240106455615,"ENSG00000107554","DNMBP"
"ENSG00000261327",8.96776931489,3.21540192111875,1.09062788971146,0.000227708520384408,0.00563240106455615,"ENSG00000261327","LOC105371401"
"ENSG00000160161",42.004736453051,1.91498124685584,0.664905138971527,0.0002264361518765,0.00563240106455615,"ENSG00000160161","CILP2"
"ENSG00000196263",61.1614696828073,-1.60657681511015,0.546774692270487,0.000227749634000082,0.00563240106455615,"ENSG00000196263","ZNF471"
"ENSG00000197859",173.877633665167,2.67695603424074,0.976033960151109,0.000228124249911363,0.00563440473622777,"ENSG00000197859","ADAMTSL2"
"ENSG00000130653",430.523449869647,-1.74849878042381,0.60601297298166,0.00023195852292947,0.00572174294799416,"ENSG00000130653","PNPLA7"
"ENSG00000158008",34.4770262754267,-2.10070662917576,0.740860654509894,0.000235517938529272,0.0058020856974522,"ENSG00000158008","EXTL1"
"ENSG00000185803",164.680491369463,1.24647436084013,0.407935231989876,0.000237665283888004,0.00584115020172614,"ENSG00000185803","SLC52A2"
"ENSG00000185338",42.5916862312553,1.61919656433016,0.551453245917211,0.000237712381196817,0.00584115020172614,"ENSG00000185338","SOCS1"
"ENSG00000184613",168.515023722555,4.45238718437687,1.76317553012523,0.000238259048588637,0.00584709642131015,"ENSG00000184613","NELL2"
"ENSG00000138356",179.364357981175,-2.23204835666406,0.804671116873146,0.000239701327529833,0.0058749785142082,"ENSG00000138356","AOX1"
"ENSG00000279041",67.7252286282519,-1.68582354189909,0.582302603801518,0.000241249924789343,0.00589786918042329,"ENSG00000279041",NA
"ENSG00000050165",406.893335511239,-1.39881864595736,0.469217938750031,0.000241015007852332,0.00589786918042329,"ENSG00000050165","DKK3"
"ENSG00000250305",70.8477472382347,-2.2932671795537,0.828983225937671,0.000242497485260595,0.00591330271872437,"ENSG00000250305","TRMT9B"
"ENSG00000186074",16.0658623835775,1.96763909612613,0.681164113519032,0.000242459044176415,0.00591330271872437,"ENSG00000186074","CD300LF"
"ENSG00000073350",495.674770646847,1.54288490350317,0.524953249367847,0.000244282211081405,0.00594926384881123,"ENSG00000073350","LLGL2"
"ENSG00000134757",65.9178359124816,-2.756240888061,1.0157472688671,0.000244608279691891,0.00594965462049061,"ENSG00000134757","DSG3"
"ENSG00000196569",1032.54197484809,-1.70452901032918,0.592576413240314,0.0002451414800859,0.00595507613206139,"ENSG00000196569","LAMA2"
"ENSG00000151364",13.9303269355914,-2.76424098676959,0.970423704507826,0.000247727722558737,0.00601029421444339,"ENSG00000151364","KCTD14"
"ENSG00000130332",87.2663783868323,1.24952107112076,0.410921838896632,0.000250155206469649,0.00606152596888767,"ENSG00000130332","LSM7"
"ENSG00000110324",476.908797631265,1.58001953098143,0.541291425300774,0.000250482142477051,0.00606179419454865,"ENSG00000110324","IL10RA"
"ENSG00000232762",11.4637713073558,2.77544547333009,0.980933600280542,0.000251518968017152,0.00606779388280915,"ENSG00000232762",NA
"ENSG00000162552",69.1282351894021,-1.77239109950276,0.619910715837752,0.000251648807261032,0.00606779388280915,"ENSG00000162552","WNT4"
"ENSG00000288988",14.5132084047898,2.49268366691243,0.886023091859062,0.000251707763959557,0.00606779388280915,"ENSG00000288988",NA
"ENSG00000275302",34.0649718413196,2.07287838200749,0.73600461337318,0.000251994774873581,0.00606779388280915,"ENSG00000275302","CCL4"
"ENSG00000135476",117.260046828908,2.21064509666033,0.795579946203662,0.000252432987544739,0.00607072865159284,"ENSG00000135476","ESPL1"
"ENSG00000148219",109.75424424623,-1.65282058512098,0.572330479315776,0.000254328546888956,0.00610865975387478,"ENSG00000148219","ASTN2"
"ENSG00000115295",179.160114748448,-1.34520377020749,0.450968901887241,0.000255242758368071,0.00612295471980207,"ENSG00000115295","CLIP4"
"ENSG00000143995",195.606114548182,-1.484505109696,0.506756660976995,0.000256729248568422,0.00613557729517425,"ENSG00000143995","MEIS1"
"ENSG00000172318",10.8608127819527,-4.05437010460346,1.33177197734105,0.000256152315650294,0.00613557729517425,"ENSG00000172318","B3GALT1"
"ENSG00000225697",233.972483690002,1.65849505928522,0.574280209757225,0.000257061844668555,0.00613557729517425,"ENSG00000225697","SLC26A6"
"ENSG00000071539",28.2848935410223,2.13756606230796,0.76123541793589,0.000257050755178037,0.00613557729517425,"ENSG00000071539","TRIP13"
"ENSG00000054967",212.367054190423,1.58085937975448,0.544235832150462,0.000258621448111951,0.00615782160138518,"ENSG00000054967","RELT"
"ENSG00000221955",84.855168428823,1.26923404928548,0.420515490752352,0.000260270161156541,0.00616267994664481,"ENSG00000221955","SLC12A8"
"ENSG00000146094",157.808964761833,1.58066866945058,0.542324884005078,0.000259587037574757,0.00616267994664481,"ENSG00000146094","DOK3"
"ENSG00000165323",82.5082493006315,-2.31997294153346,0.847456584417571,0.000259465764640798,0.00616267994664481,"ENSG00000165323","FAT3"
"ENSG00000070778",172.045237291909,-1.05886839479348,0.340459982190122,0.000260100123718477,0.00616267994664481,"ENSG00000070778","PTPN21"
"ENSG00000087510",162.879181321947,-1.66957288858784,0.581434620759462,0.000260431110245893,0.00616267994664481,"ENSG00000087510","TFAP2C"
"ENSG00000163013",159.225226777335,1.33257060814634,0.445412690532674,0.000261218605280005,0.00617370228316328,"ENSG00000163013","FBXO41"
"ENSG00000090104",107.478103873343,1.72128047346053,0.600933774468575,0.000263057298134964,0.00620951120357699,"ENSG00000090104","RGS1"
"ENSG00000066279",54.8482562504816,2.12309186645922,0.76216361400733,0.000263531036661335,0.00621305175008315,"ENSG00000066279","ASPM"
"ENSG00000162062",25.336980960189,2.23599525899646,0.805389771867324,0.000268325421021518,0.00631057984659798,"ENSG00000162062","TEDC2"
"ENSG00000162068",43.5760562116509,1.87048092601777,0.66055117284668,0.000268049987215683,0.00631057984659798,"ENSG00000162068","NTN3"
"ENSG00000160999",46.938412144132,1.87658077563819,0.664014643919971,0.000270193438391651,0.00634673473215933,"ENSG00000160999","SH2B2"
"ENSG00000248360",10.6899400419622,-4.01659660785119,1.33120451207339,0.000271764513666356,0.00637583469654162,"ENSG00000248360","LINC00504"
"ENSG00000229023",11.274519649056,2.42371902066912,0.857821787246067,0.000275008998801967,0.00643279035297907,"ENSG00000229023",NA
"ENSG00000079263",55.1658008349532,1.92768851465102,0.687437210258126,0.000274767654406187,0.00643279035297907,"ENSG00000079263","SP140"
"ENSG00000197070",392.384073744001,1.34007149490586,0.451407650027677,0.000275197794789006,0.00643279035297907,"ENSG00000197070","ARRDC1"
"ENSG00000141293",44.5878309179166,1.56264801051105,0.538706510573218,0.000276049092179879,0.00644483957180542,"ENSG00000141293","SKAP1"
"ENSG00000156103",77.8478036612769,-1.62337970509074,0.56626939146702,0.000276473386839529,0.00644690251134557,"ENSG00000156103","MMP16"
"ENSG00000109819",16.2425363292852,-2.42883348216129,0.874306816187756,0.000277972603811841,0.0064739954365935,"ENSG00000109819","PPARGC1A"
"ENSG00000164171",167.855449696814,-1.51982104443916,0.525680967222643,0.000278321624722624,0.0064742670303659,"ENSG00000164171","ITGA2"
"ENSG00000188389",33.7423254648342,2.06844688580563,0.7433898022435,0.000279746278037789,0.00648066964452674,"ENSG00000188389","PDCD1"
"ENSG00000151012",42.1497270143748,2.68687565229589,1.00166634336109,0.000279729231182208,0.00648066964452674,"ENSG00000151012","SLC7A11"
"ENSG00000286322",7.30785452291148,-4.25424732719979,1.53008887414228,0.0002799476387532,0.00648066964452674,"ENSG00000286322","LOC105376020"
"ENSG00000180998",11.9938826720622,2.23684457306634,0.790310523579331,0.000279083460280196,0.00648066964452674,"ENSG00000180998","GPR137C"
"ENSG00000176124",85.573723274917,1.34827588573182,0.455247086168176,0.00028101806280596,0.0064976116184448,"ENSG00000176124","DLEU1"
"ENSG00000158887",41.3361935252269,-2.30335278852142,0.845678909655666,0.0002822400283889,0.0065180124967646,"ENSG00000158887","MPZ"
"ENSG00000174950",9.8349401777345,-3.01510176607196,1.04066859982459,0.00028329852731198,0.00653459379524544,"ENSG00000174950","CD164L2"
"ENSG00000136167",360.791323435162,1.30433272130743,0.438572756883326,0.000284128673562767,0.00653907588951027,"ENSG00000136167","LCP1"
"ENSG00000071991",10.0782312411373,-3.94478122016017,1.30474154728845,0.000284174315661069,0.00653907588951027,"ENSG00000071991","CDH19"
"ENSG00000163884",66.110473492737,-2.42984284325958,0.903457210874458,0.000285298657294797,0.00655708566723887,"ENSG00000163884","KLF15"
"ENSG00000184216",546.777406351114,1.23140210836032,0.410177807385559,0.000286690900639709,0.00658120224183811,"ENSG00000184216","IRAK1"
"ENSG00000163348",190.892332907263,1.02143605358238,0.329045194938515,0.000289098001538509,0.00661709488524207,"ENSG00000163348","PYGO2"
"ENSG00000153012",30.4585109915434,1.97160148474451,0.705635123724738,0.000289633667010752,0.00661709488524207,"ENSG00000153012","LGI2"
"ENSG00000215018",28.2706251443599,-2.00634078876025,0.720904058117098,0.000289289839635969,0.00661709488524207,"ENSG00000215018","COL28A1"
"ENSG00000256508",16.9135461771868,-2.36789933653152,0.854545059953676,0.000288833378223507,0.00661709488524207,"ENSG00000256508","MRGPRF-AS1"
"ENSG00000184661",14.5178164411877,2.48277632948471,0.898797454465294,0.0002900566874993,0.00661887977383956,"ENSG00000184661","CDCA2"
"ENSG00000198734",16.124383386659,2.12206854966021,0.759485274084863,0.000291936303308307,0.00665385937861012,"ENSG00000198734","F5"
"ENSG00000101335",1558.50994022663,-2.2180163267313,0.823326359805102,0.000296238120172286,0.0067438977037086,"ENSG00000101335","MYL9"
"ENSG00000131778",17.4108515908258,1.99184063528883,0.710603613790138,0.000299103893941147,0.00679302109896396,"ENSG00000131778","CHD1L"
"ENSG00000182481",166.398135790768,2.06014887245575,0.750403859459522,0.000299011530714859,0.00679302109896396,"ENSG00000182481","KPNA2"
"ENSG00000254343",10.4624549219429,-2.79836185384317,0.984912517386036,0.000303781871326864,0.00689110862013456,"ENSG00000254343",NA
"ENSG00000137177",379.348701414324,-1.24807085210847,0.421142473189301,0.000307400621043296,0.00696496495683812,"ENSG00000137177","KIF13A"
"ENSG00000256469",25.5504792020653,-1.91703082066879,0.690057737547748,0.000311689627555403,0.00702741998113917,"ENSG00000256469",NA
"ENSG00000064309",222.932047236098,-1.76100901473497,0.633072825755202,0.000311101401711124,0.00702741998113917,"ENSG00000064309","CDON"
"ENSG00000278771",2554.74200518636,2.39661176020852,0.89430781273577,0.000311774819793346,0.00702741998113917,"ENSG00000278771","RN7SL3"
"ENSG00000108381",12.8086249184289,-2.44711859893439,0.875758449309612,0.000310943773699434,0.00702741998113917,"ENSG00000108381","ASPA"
"ENSG00000101230",105.214498862531,-1.56055790802481,0.5489034292186,0.000311988006040882,0.00702741998113917,"ENSG00000101230","ISM1"
"ENSG00000240583",487.45931224486,-1.59014129216439,0.562797044684007,0.000314403033732107,0.00707351538142188,"ENSG00000240583","AQP1"
"ENSG00000213513",37.1908818399005,-2.03497447436226,0.743604225396762,0.000315521461642049,0.00709036577326997,"ENSG00000213513",NA
"ENSG00000130589",951.214283154001,1.47914047508695,0.514946576854116,0.000317552866580351,0.00712766907899826,"ENSG00000130589","HELZ2"
"ENSG00000163814",280.388287639133,1.5670455846935,0.551538042788578,0.000319094718450213,0.0071539097450678,"ENSG00000163814","CDCP1"
"ENSG00000118762",169.323333696785,-1.0625919104764,0.349229155758486,0.000321012574543457,0.00718270745854092,"ENSG00000118762","PKD2"
"ENSG00000174080",205.753159791353,-1.37711057140604,0.475576299284204,0.000321127768194889,0.00718270745854092,"ENSG00000174080","CTSF"
"ENSG00000231606",23.6133123562854,-2.37483692981634,0.88273566552032,0.000322501183860297,0.0072005278630021,"ENSG00000231606",NA
"ENSG00000153310",149.021359046248,1.07008767823033,0.351672290064714,0.0003230481718856,0.0072005278630021,"ENSG00000153310","CYRIB"
"ENSG00000154734",675.451280737827,-1.94889298932942,0.718116390866972,0.000326980098734423,0.0072796694603391,"ENSG00000154734","ADAMTS1"
"ENSG00000134201",30.3907050884919,-2.48876906782769,0.936195822386311,0.000329200220492932,0.00732060420797204,"ENSG00000134201","GSTM5"
"ENSG00000213654",127.896476001862,1.53294300411682,0.540410422087601,0.000333298168737393,0.00740315411601771,"ENSG00000213654","GPSM3"
"ENSG00000233461",30.9435558474869,2.61277627302321,0.991687177640013,0.00033717342154132,0.00746331618546652,"ENSG00000233461","TSNAX-DT"
"ENSG00000128965",20.6970922567391,2.13705756183983,0.785802520894807,0.000336843801586195,0.00746331618546652,"ENSG00000128965","CHAC1"
"ENSG00000154553",259.204729837336,-1.5061228374243,0.532301810184467,0.000338087468288831,0.00747492696305409,"ENSG00000154553","PDLIM3"
"ENSG00000228065",43.6667929004685,-1.97918695496459,0.729709440275979,0.000339163717781817,0.0074900931046615,"ENSG00000228065",NA
"ENSG00000143127",105.241256207879,-1.67504336866711,0.60275313816374,0.000339873834639502,0.00749714800065136,"ENSG00000143127","ITGA10"
"ENSG00000159433",523.25767126703,-1.21866490624885,0.414263408893437,0.000340453149659525,0.00750130470162566,"ENSG00000159433","STARD9"
"ENSG00000137872",85.6518260780602,-1.93529647219771,0.71439538973741,0.000341965762100344,0.00751737106582783,"ENSG00000137872","SEMA6D"
"ENSG00000188803",22.7057365998213,-1.8292427210142,0.65851685126403,0.00034169676436159,0.00751737106582783,"ENSG00000188803","SHISA6"
"ENSG00000274767",32.8966994555169,1.74959291551846,0.630920365410084,0.000342986047235486,0.00753117303489269,"ENSG00000274767",NA
"ENSG00000085552",276.711433559193,1.42126427268209,0.495989052258182,0.00034354287630808,0.00753477867340384,"ENSG00000085552","IGSF9"
"ENSG00000186517",386.58810811461,1.57498954057572,0.560048216704963,0.000345523765504904,0.00754373900319069,"ENSG00000186517","ARHGAP30"
"ENSG00000262074",9.39176486395166,-3.87351539636314,1.29252924893166,0.000345420197393995,0.00754373900319069,"ENSG00000262074",NA
"ENSG00000119537",116.98443924861,-1.26849129751488,0.43464984377719,0.000344557341052785,0.00754373900319069,"ENSG00000119537","KDSR"
"ENSG00000179242",17.4411608665859,-2.43990975660051,0.900738248379028,0.000345380070456588,0.00754373900319069,"ENSG00000179242","CDH4"
"ENSG00000224957",4.44437884950812,-5.05412547218103,2.66348456428854,0.000346146262511942,0.00754874195893942,"ENSG00000224957","LINC01266"
"ENSG00000034053",72.4256653429928,1.42860164562402,0.499412970722945,0.000347746119807704,0.00757502359276918,"ENSG00000034053","APBA2"
"ENSG00000143321",693.87284659742,1.28698706543504,0.442503423927853,0.000348707021077095,0.00758734290418428,"ENSG00000143321","HDGF"
"ENSG00000277152",57.3045265691262,-1.4257169381332,0.499327129857085,0.000354180259896181,0.00769452321152431,"ENSG00000277152",NA
"ENSG00000183010",210.874836396331,1.85336176780232,0.679421837404492,0.00035443481418308,0.00769452321152431,"ENSG00000183010","PYCR1"
"ENSG00000170615",24.0421165216684,-2.80529611348213,1.07543830480966,0.000355314823941906,0.00770491162290296,"ENSG00000170615","SLC26A5"
"ENSG00000261616",19.4447881686152,-1.8856540889837,0.68384985758268,0.000359000378949052,0.00777604545418878,"ENSG00000261616","TTC23-AS1"
"ENSG00000225670",81.9465097061492,-1.83279214002138,0.675219436197369,0.000359903191491888,0.00778681189168075,"ENSG00000225670",NA
"ENSG00000204618",55.8104265658261,-1.40971214245395,0.494552663520199,0.000362357734586175,0.00783108928428297,"ENSG00000204618","RNF39"
"ENSG00000129151",13.0809489766157,-2.62969925989992,0.968770350646933,0.000363086928461882,0.00783802164692011,"ENSG00000129151","BBOX1"
"ENSG00000176485",82.5683971298577,-1.38905204997717,0.486987035306048,0.00036626873591372,0.00788895994491604,"ENSG00000176485","PLAAT3"
"ENSG00000163468",443.625347784393,1.04671057431391,0.347133266015268,0.000367233875763197,0.00789203282169263,"ENSG00000163468","CCT3"
"ENSG00000277089",36.6045339357387,1.83153257539472,0.671592616312109,0.000367190575817869,0.00789203282169263,"ENSG00000277089","CCL3-AS1"
"ENSG00000152495",35.5324564508381,2.18775564421213,0.824006291629086,0.000368368113834959,0.00789310434029037,"ENSG00000152495","CAMK4"
"ENSG00000258867",8.43080248263548,3.07578256374,1.11018935864151,0.000368517611844102,0.00789310434029037,"ENSG00000258867","HISLA"
"ENSG00000262152",18.3405456076374,2.1962483919588,0.817034865160113,0.000367867063138984,0.00789310434029037,"ENSG00000262152","GREP1"
"ENSG00000211445",458.590657815832,-1.76924761828416,0.651493009010577,0.000369948176476341,0.00791491132079985,"ENSG00000211445","GPX3"
"ENSG00000278616",42.7150446693192,-1.30770409625781,0.452556185851012,0.000370479545560394,0.00791745318357407,"ENSG00000278616",NA
"ENSG00000109099",383.077820277984,-1.24243890466662,0.427934930023321,0.000371088257959676,0.0079216404432749,"ENSG00000109099","PMP22"
"ENSG00000159189",504.833797818135,1.47486052621721,0.522918382562512,0.000373284982959818,0.00795847999008954,"ENSG00000159189","C1QC"
"ENSG00000286746",13.5364840199326,-2.63569790505659,0.983460943487757,0.0003736433990449,0.00795847999008954,"ENSG00000286746",NA
"ENSG00000272234",41.2498720221285,-2.17302098464562,0.827684471198216,0.000385936291923763,0.00821120108459971,"ENSG00000272234",NA
"ENSG00000196177",112.220319168756,-2.04904440850459,0.778320025465037,0.000388014370422283,0.00824627218468885,"ENSG00000196177","ACADSB"
"ENSG00000255833",16.6759713972775,2.42316141596835,0.917058802746699,0.000388496584050077,0.00824738710675334,"ENSG00000255833","TIFAB"
"ENSG00000075035",22.9611960670598,-2.87996141658299,1.11787523008774,0.000390630370403828,0.00828352203140315,"ENSG00000075035","WSCD2"
"ENSG00000124813",166.351588910606,1.13089351025246,0.383387526237042,0.000391554660195508,0.00828947024896625,"ENSG00000124813","RUNX2"
"ENSG00000168061",31.9026463073349,1.58972637669939,0.572040833527907,0.000391774765036339,0.00828947024896625,"ENSG00000168061","SAC3D1"
"ENSG00000142611",30.5882507781586,-2.00578086196261,0.751281012770043,0.000395746794967522,0.00834590850793595,"ENSG00000142611","PRDM16"
"ENSG00000116670",108.431251775746,1.03396618257174,0.344638969980284,0.000394951272306266,0.00834590850793595,"ENSG00000116670","MAD2L2"
"ENSG00000164330",206.552649095056,-1.25722802422146,0.437241570442127,0.00039555221226451,0.00834590850793595,"ENSG00000164330","EBF1"
"ENSG00000116991",476.751339372123,1.23072112084523,0.424926801444012,0.000396463640192034,0.00835184820957775,"ENSG00000116991","SIPA1L2"
"ENSG00000254829",8.8325365238058,-3.77992894215166,1.27765072944207,0.000399503624822303,0.00840666015785617,"ENSG00000254829",NA
"ENSG00000185905",48.5449002839643,1.86836489436755,0.69636771418515,0.000401463822972017,0.00843865523182473,"ENSG00000185905","C16orf54"
"ENSG00000227630",12.1418740090085,2.22780865227612,0.827643413702597,0.000403981584518707,0.00846902442837968,"ENSG00000227630","LINC01132"
"ENSG00000153823",85.8877420491004,-1.82903329023434,0.684511999187518,0.000404232524433109,0.00846902442837968,"ENSG00000153823","PID1"
"ENSG00000178199",103.005631774907,2.04390457181144,0.776648797004402,0.000403687571763761,0.00846902442837968,"ENSG00000178199","ZC3H12D"
"ENSG00000276975",20.1545761351097,-2.07181553838431,0.77699363693626,0.000405555700195798,0.00848282379939398,"ENSG00000276975",NA
"ENSG00000151422",124.825844492616,-1.0954727687499,0.371317836140604,0.00040577522004292,0.00848282379939398,"ENSG00000151422","FER"
"ENSG00000113369",338.343571020662,-1.17116027722266,0.402890378807399,0.000406412482283399,0.00848690092219882,"ENSG00000113369","ARRDC3"
"ENSG00000123739",57.2088314111285,-1.22747860285146,0.42546774931199,0.000411443623463287,0.0085826245411782,"ENSG00000123739","PLA2G12A"
"ENSG00000187079",380.139867536972,-1.13533268980946,0.388562595917241,0.00041245889850454,0.00859446115222652,"ENSG00000187079","TEAD1"
"ENSG00000130208",45.6332203592778,2.11643534838626,0.809690600043031,0.000417997720464304,0.00870042760675755,"ENSG00000130208","APOC1"
"ENSG00000144554",88.3324878406351,1.16871509487976,0.402211254754232,0.000422765782554819,0.00879013882232885,"ENSG00000144554","FANCD2"
"ENSG00000145362",636.278282697878,-1.85262440345048,0.701336136085977,0.000423226710968592,0.00879019892878599,"ENSG00000145362","ANK2"
"ENSG00000206503",3242.05723408462,1.32784293526946,0.468615730614739,0.000423918703915575,0.0087950528073987,"ENSG00000206503","HLA-A"
"ENSG00000152213",21.6765733182663,1.99731945507004,0.753214721050681,0.000428662167009685,0.00888386138993829,"ENSG00000152213","ARL11"
"ENSG00000186468",446.236234273216,-1.2234607051759,0.427567104907422,0.000431236808342237,0.00890835908384916,"ENSG00000186468","RPS23"
"ENSG00000130032",49.3678699923858,-2.33455553517115,0.917583056180593,0.000430897470939195,0.00890835908384916,"ENSG00000130032","PRRG3"
"ENSG00000149591",2227.97946246238,-1.71327928953305,0.641356542633057,0.00043031965093228,0.00890835908384916,"ENSG00000149591","TAGLN"
"ENSG00000034239",9.85537181643758,-2.68125924135245,0.986202808153417,0.000433068596493004,0.00893658003795402,"ENSG00000034239","CLXN"
"ENSG00000165379",25.531071979189,-1.78151885691254,0.662791433711947,0.000434722629229943,0.00896107623797189,"ENSG00000165379","LRFN5"
"ENSG00000130827",748.885704042065,1.17290062651152,0.406475802957525,0.000438128266997288,0.00901191808354229,"ENSG00000130827","PLXNA3"
"ENSG00000089639",237.697845905725,1.35487469824299,0.483128077033728,0.000438116780149043,0.00901191808354229,"ENSG00000089639","GMIP"
"ENSG00000184574",56.7034912728302,1.5450345032003,0.563697202010107,0.000439974838666486,0.00904021105872435,"ENSG00000184574","LPAR5"
"ENSG00000160113",170.150156999279,1.06510138024034,0.361721137609742,0.000443335029864532,0.00909951075735854,"ENSG00000160113","NR2F6"
"ENSG00000189320",25.5407297607459,-1.85071758926827,0.694248818490524,0.000445564861479691,0.0091355077528384,"ENSG00000189320","FAM180A"
"ENSG00000111110",184.284556216179,1.35752139689961,0.484981481092904,0.000448487768761297,0.00918562302059558,"ENSG00000111110","PPM1H"
"ENSG00000289103",27.977427942827,2.50707532613173,0.988901992060347,0.000451173964723465,0.00923078844030706,"ENSG00000289103",NA
"ENSG00000160710",1736.87256839213,1.0063327957389,0.338779658548227,0.000457103783657453,0.00934214985321638,"ENSG00000160710","ADAR"
"ENSG00000280355",21.9682783046574,-1.58546579839353,0.578719078936782,0.000458328849733968,0.00934727837964354,"ENSG00000280355",NA
"ENSG00000204179",10.2751289675423,-2.74201549013711,1.0202878855377,0.000458011104674676,0.00934727837964354,"ENSG00000204179","PTPN20"
"ENSG00000172673",32.4423374241769,1.76292350444424,0.660473464452941,0.000458857905116068,0.00934813381855888,"ENSG00000172673","THEMIS"
"ENSG00000229689",20.3830182353852,1.68927040534958,0.625704392250623,0.000464313879755476,0.0094426918319342,"ENSG00000229689","ANKRD33BP1"
"ENSG00000112214",27.2767845371154,-1.80851703322817,0.682082044163557,0.000464483408334422,0.0094426918319342,"ENSG00000112214","FHL5"
"ENSG00000149380",31.7567333300741,1.62293031011657,0.601081395689964,0.000468360381393066,0.00951143288816331,"ENSG00000149380","P4HA3"
"ENSG00000172936",271.044026964472,1.32805530605381,0.476112030006503,0.000470275210246848,0.00954022363620218,"ENSG00000172936","MYD88"
"ENSG00000072163",384.929046994348,-1.36616428441357,0.494009295391683,0.000470953127559188,0.00954388750896343,"ENSG00000072163","LIMS2"
"ENSG00000157601",580.055385354475,1.92398485524547,0.739521865174811,0.000472264788545501,0.00956037295039737,"ENSG00000157601","MX1"
"ENSG00000090339",274.46424866264,1.39000984843106,0.50266145649714,0.00047507239917221,0.00960707525027807,"ENSG00000090339","ICAM1"
"ENSG00000105664",135.732126777806,1.79638783440928,0.682456021327975,0.000476181007400898,0.00961935759266383,"ENSG00000105664","COMP"
"ENSG00000116254",57.4806583559342,3.2637168868976,1.37209330863179,0.000476978244008635,0.00962533068430044,"ENSG00000116254","CHD5"
"ENSG00000255571",63.7478113058805,2.09778383903637,0.819787066994108,0.000479651780525443,0.00966648814196183,"ENSG00000255571","MIR9-3HG"
"ENSG00000182057",57.466130302825,1.27988497947582,0.454865676754156,0.000480025178432058,0.00966648814196183,"ENSG00000182057",NA
"ENSG00000180347",13.0101027660859,-2.58173102947567,0.99286686231759,0.000481292810922845,0.00968185569645735,"ENSG00000180347","ITPRID1"
"ENSG00000151790",9.90055262551149,2.95509735634337,1.13470298638713,0.000483209480772505,0.00971023366021481,"ENSG00000151790","TDO2"
"ENSG00000180354",194.637364604292,-1.17946289051392,0.41427614040605,0.000485053573178201,0.00973709531680214,"ENSG00000180354","MTURN"
"ENSG00000133805",118.837581464703,1.11426141928723,0.386012254877343,0.000487158238768803,0.00976912618621953,"ENSG00000133805","AMPD3"
"ENSG00000283703",57.7181096104563,-1.78192221184826,0.68058244518089,0.00049011215803096,0.00981810273984567,"ENSG00000283703","VSIG10L2"
"ENSG00000265393",16.6501391690862,1.75862934225609,0.657919706455096,0.000492030219655276,0.00984624811825277,"ENSG00000265393",NA
"ENSG00000196440",147.145122532975,-1.02661698807411,0.351199542559951,0.000497464865520478,0.0099446335772953,"ENSG00000196440","ARMCX4"
"ENSG00000103187",373.966422702504,1.542360168093,0.573717085398347,0.000501216088862903,0.0100091966299355,"ENSG00000103187","COTL1"
"ENSG00000051341",31.2925441033777,1.743854208757,0.660228711858291,0.000505154966765678,0.0100655504519195,"ENSG00000051341","POLQ"
"ENSG00000235033",112.009989298868,-1.22261391716734,0.43451814806692,0.000505594716751953,0.0100655504519195,"ENSG00000235033","DAAM2-AS1"
"ENSG00000204381",37.6189290998201,-1.44209307602784,0.528376117200676,0.000505611517672368,0.0100655504519195,"ENSG00000204381","LAYN"
"ENSG00000203930",1569.94055166395,-1.0994494242814,0.3829259635227,0.000506498037307599,0.0100727500870157,"ENSG00000203930","LINC00632"
"ENSG00000122188",38.2699749010179,1.67471796943868,0.631438132455822,0.000507597655972376,0.0100737400369864,"ENSG00000122188","LAX1"
"ENSG00000117009",57.4303069179561,1.87667917668529,0.72533955117956,0.000507200783911145,0.0100737400369864,"ENSG00000117009","KMO"
"ENSG00000276863",94.0078443327436,1.37009787337699,0.498338508305046,0.000510567913220761,0.0101222198580781,"ENSG00000276863",NA
"ENSG00000253720",46.7508339452766,1.4347544517535,0.526578349661084,0.000514813644458071,0.0101958603207377,"ENSG00000253720",NA
"ENSG00000230965",10.4746638628522,-2.52055871584767,0.954644235336577,0.000515998485979121,0.010208790664356,"ENSG00000230965",NA
"ENSG00000279176",26.5390830746968,1.85736678197362,0.713204318676211,0.000519107981379925,0.0102597335434214,"ENSG00000279176",NA
"ENSG00000156970",20.1419374044306,1.89909814215805,0.727956128397675,0.000520012504638254,0.0102670370128732,"ENSG00000156970","BUB1B"
"ENSG00000171903",11.631290355508,-2.458084625548,0.941037466238531,0.000523996887359838,0.010335071187382,"ENSG00000171903","CYP4F11"
"ENSG00000118193",14.3137251860799,1.84043326649173,0.697135887757233,0.000527406721562873,0.0103750791070167,"ENSG00000118193","KIF14"
"ENSG00000162366",97.3652974614971,1.78541716058888,0.687553740993693,0.00052764718922663,0.0103750791070167,"ENSG00000162366","PDZK1IP1"
"ENSG00000132031",29.636973652747,1.91627375888374,0.743565235731061,0.000527089349582571,0.0103750791070167,"ENSG00000132031","MATN3"
"ENSG00000171867",306.751030165604,-1.24470923129526,0.447702501297697,0.000531201725852092,0.0104342807787385,"ENSG00000171867","PRNP"
"ENSG00000171126",8.63214734030476,2.7711169590951,1.06418058346105,0.000532051580863718,0.0104402882294025,"ENSG00000171126","KCNG3"
"ENSG00000160307",17.1245318294999,-2.11447850953523,0.82392983067238,0.000538146913566795,0.0105383443043473,"ENSG00000160307","S100B"
